frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
426,14.200,2041,1067,2724,1964,-23.9071,12.8849
427,14.233,2041,1068,2724,1963,-23.9955,11.4409
428,14.267,2041,1068,2724,1964,-23.9031,12.2701
429,14.300,2041,1068,2724,1964,-23.8265,12.4130
430,14.333,2041,1068,2724,1963,-23.9624,11.3902
431,14.367,2041,1067,2724,1963,-24.4292,12.0755
432,14.400,2041,1067,2724,1963,-24.2033,11.8969
433,14.433,2040,1067,2724,1964,-23.4802,13.8989
434,14.467,2041,1067,2724,1964,-24.6158,13.2287
435,14.500,2040,1068,2724,1964,-23.3850,14.1458
436,14.533,2040,1068,2724,1964,-23.1400,14.0463
437,14.567,2040,1067,2724,1964,-24.5067,14.5131
438,14.600,2040,1068,2724,1964,-22.6072,13.3674
439,14.633,2040,1068,2724,1964,-22.3731,13.6706
440,14.667,2040,1068,2724,1964,-22.9406,13.5370
441,14.700,2041,1068,2725,1964,-23.0179,13.1743
442,14.733,2041,1068,2725,1964,-22.9112,13.0080
443,14.767,2041,1068,2725,1964,-22.9693,13.2045
444,14.800,2041,1068,2725,1964,-22.9322,13.2569
445,14.833,2041,1068,2725,1964,-23.0732,12.9295
446,14.867,2041,1068,2725,1964,-23.1798,12.8013
447,14.900,2041,1068,2725,1964,-22.9042,13.0357
448,14.933,2041,1068,2725,1965,-22.7319,12.6042
449,14.967,2041,1068,2724,1965,-23.0220,12.8037
450,15.000,2041,1069,2725,1965,-23.2491,13.0656
451,15.033,2041,1069,2725,1965,-23.0942,12.9837
452,15.067,2041,1069,2725,1965,-22.9614,12.7962
453,15.100,2041,1069,2725,1965,-22.8484,12.7497
454,15.133,2041,1069,2725,1965,-22.7691,12.5567
455,15.167,2041,1069,2725,1965,-22.4778,13.1938
456,15.200,2041,1069,2725,1965,-22.5301,13.1120
457,15.233,2041,1069,2725,1965,-22.5888,13.0848
458,15.267,2041,1069,2725,1964,-23.0070,12.4479
459,15.300,2041,1069,2725,1964,-23.2201,12.2187
460,15.333,2041,1069,2725,1964,-23.2032,12.3129
461,15.367,2041,1069,2725,1964,-22.9524,12.2575
462,15.400,2041,1069,2726,1964,-22.8937,13.3324
463,15.433,2041,1069,2726,1964,-23.0732,13.5173
464,15.467,2041,1069,2726,1964,-22.6555,13.2017
465,15.500,2041,1069,2726,1965,-23.1906,13.6327
466,15.533,2041,1069,2726,1965,-22.9186,13.7631
467,15.567,2040,1069,2725,1965,-23.5168,12.7923
468,15.600,2040,1070,2725,1965,-24.5100,13.4677
469,15.633,2041,1070,2724,1965,-23.7731,8.7208
470,15.667,2042,1070,2724,1965,-23.9053,4.5683
471,15.700,2042,1070,2724,1965,-23.3928,4.9480
472,15.733,2042,1070,2724,1964,-24.5172,5.8814
473,15.767,2042,1070,2725,1964,-23.3229,6.0107
474,15.800,2042,1070,2725,1964,-23.5689,5.6557
