frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
222,7.400,1480,276,2469,1854,-6.1829,5.3534
223,7.433,1480,276,2471,1853,-4.4964,2.0849
224,7.467,1479,276,2471,1853,-4.0124,3.5487
225,7.500,1479,274,2472,1853,-3.9901,3.0288
226,7.533,1477,275,2472,1854,-4.3340,5.1654
227,7.567,1478,275,2472,1853,-3.3085,4.6744
228,7.600,1477,275,2472,1853,-4.9585,3.7215
229,7.633,1478,275,2471,1853,-4.7026,4.2663
230,7.667,1477,276,2472,1854,-4.3981,6.0441
231,7.700,1477,276,2472,1854,-4.3549,5.4585
232,7.733,1477,276,2472,1854,-4.3549,5.4585
233,7.767,1477,276,2472,1854,-4.3549,5.4585
234,7.800,1477,276,2472,1854,-4.3321,6.0726
235,7.833,1477,276,2472,1854,-4.2788,5.4846
236,7.867,1477,276,2472,1854,-4.2798,5.4876
237,7.900,1477,276,2472,1854,-4.2366,5.5142
238,7.933,1477,276,2472,1854,-4.3584,6.0887
239,7.967,1478,279,2472,1852,-4.2375,6.1325
240,8.000,1479,280,2470,1853,-3.1628,3.5985
241,8.033,1479,279,2471,1853,-2.9546,5.0448
242,8.067,1477,279,2472,1854,-3.8041,3.8902
243,8.100,1478,280,2472,1854,-5.1266,5.3251
244,8.133,1478,281,2472,1855,-4.3701,5.4963
245,8.167,1477,280,2472,1855,-4.2253,4.5491
246,8.200,1478,277,2472,1854,-4.0415,6.0281
247,8.233,1478,277,2472,1854,-4.0415,6.0281
248,8.267,1478,278,2471,1854,-3.8515,4.9566
249,8.300,1478,278,2471,1854,-4.3321,5.1280
250,8.333,1478,278,2471,1854,-4.3321,5.1280
251,8.367,1478,278,2471,1855,-4.2943,4.2390
252,8.400,1478,278,2472,1854,-4.1234,3.8300
253,8.433,1477,279,2472,1855,-6.7461,2.8816
254,8.467,1477,280,2472,1855,-5.8712,4.2565
255,8.500,1477,279,2471,1855,-4.4924,2.7461
256,8.533,1477,279,2472,1855,-5.7777,3.1170
257,8.567,1478,280,2472,1856,-5.4727,4.3224
258,8.600,1478,280,2471,1856,-5.2112,5.2590
259,8.633,1478,279,2472,1855,-4.1236,5.2437
260,8.667,1478,278,2472,1857,-2.7797,7.6062
261,8.700,1478,277,2472,1857,-4.2008,4.2949
262,8.733,1478,276,2472,1856,-4.2731,5.1233
263,8.767,1477,275,2473,1857,-3.7408,5.1112
264,8.800,1475,275,2474,1858,-4.5814,7.5890
265,8.833,1475,274,2473,1855,-2.9839,7.1093
266,8.867,1474,275,2473,1857,-3.9029,5.7897
267,8.900,1474,276,2473,1856,-3.9137,6.7348
268,8.933,1474,275,2473,1856,-5.0602,7.4740
269,8.967,1474,276,2473,1858,-4.2200,7.2157
270,9.000,1473,279,2472,1859,-4.7695,5.8959
271,9.033,1473,279,2472,1859,-4.7228,5.9248
272,9.067,1473,279,2472,1859,-4.7462,6.0154
273,9.100,1473,278,2472,1859,-5.1067,6.0098
274,9.133,1473,278,2472,1859,-5.2182,6.1228
275,9.167,1473,279,2472,1859,-4.6980,5.6910
276,9.200,1473,279,2472,1859,-4.7384,5.8890
277,9.233,1473,280,2472,1860,-3.3565,6.9202
278,9.267,1474,280,2473,1861,-4.4370,6.8276
279,9.300,1474,280,2472,1861,-4.6203,6.7998
280,9.333,1473,279,2473,1862,-3.8614,6.2717
281,9.367,1474,280,2473,1863,-4.1747,6.8401
282,9.400,1475,278,2473,1863,-3.6250,6.4359
283,9.433,1475,279,2473,1862,-4.4763,6.4144
284,9.467,1474,279,2473,1862,-4.3746,6.8761
285,9.500,1475,279,2473,1860,-4.4878,5.4544
286,9.533,1474,279,2474,1860,-5.8709,6.1628
287,9.567,1474,278,2474,1859,-6.3173,4.6936
288,9.600,1474,278,2474,1859,-6.5018,4.1456
289,9.633,1474,278,2474,1859,-6.6021,4.4627
290,9.667,1475,278,2474,1858,-4.2831,6.0215
291,9.700,1474,280,2475,1858,-5.1301,6.6540
292,9.733,1474,279,2475,1858,-4.2120,5.1772
293,9.767,1474,280,2475,1859,-6.3701,6.2285
294,9.800,1475,282,2475,1859,-6.0324,6.2672
295,9.833,1475,281,2475,1858,-5.3587,4.9505
296,9.867,1475,282,2474,1858,-4.4991,5.7489
297,9.900,1475,279,2473,1859,3.3707,4.4885
298,9.933,1475,280,2473,1859,5.0962,2.5017
299,9.967,1475,280,2472,1860,5.3624,5.5065
300,10.000,1475,279,2473,1859,5.0975,4.3347
301,10.033,1475,279,2473,1860,5.1728,4.7370
302,10.067,1476,280,2472,1859,4.5789,4.5182
303,10.100,1476,281,2473,1860,5.7280,3.5898
304,10.133,1476,281,2472,1859,5.5518,2.4603
305,10.167,1476,281,2473,1859,6.1935,1.8277
306,10.200,1475,280,2473,1860,6.5194,0.8776
307,10.233,1475,280,2473,1860,6.8092,0.9019
308,10.267,1475,280,2473,1860,6.7514,1.0005
309,10.300,1475,280,2473,1860,6.4389,0.4738
310,10.333,1475,280,2473,1860,6.2375,0.6963
311,10.367,1475,279,2473,1860,6.1821,2.6629
312,10.400,1475,279,2473,1860,6.7414,3.6184
313,10.433,1475,279,2473,1861,7.2066,3.5950
314,10.467,1475,280,2473,1861,7.2372,4.1285
315,10.500,1474,280,2473,1862,9.3868,3.0742
316,10.533,1473,281,2474,1863,7.9496,3.3308
317,10.567,1474,282,2473,1862,7.6995,4.9403
318,10.600,1473,283,2474,1863,9.2472,2.1311
319,10.633,1474,281,2474,1861,8.5558,4.7559
320,10.667,1474,281,2474,1860,8.1775,5.4300
321,10.700,1474,280,2474,1860,8.4590,4.1679
322,10.733,1474,279,2474,1860,8.4835,3.5234
323,10.767,1474,279,2474,1859,8.1575,3.6035
324,10.800,1473,279,2474,1861,7.8139,3.3170
325,10.833,1473,280,2474,1862,8.9949,1.6504
326,10.867,1473,280,2474,1863,9.6932,2.1920
327,10.900,1473,279,2474,1862,8.0415,1.8713
328,10.933,1473,279,2474,1862,8.0578,2.9498
329,10.967,1473,279,2475,1862,9.4592,4.1425
330,11.000,1473,281,2474,1861,9.2405,3.8670
331,11.033,1473,280,2474,1861,10.0587,3.7892
332,11.067,1472,281,2475,1861,8.4823,2.6187
333,11.100,1472,281,2474,1860,8.4263,3.0990
