frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
461,15.367,1447,585,2415,1878,-18.7525,17.6226
462,15.400,1448,584,2414,1878,-21.8350,17.0733
463,15.433,1448,584,2414,1878,-21.1073,17.2489
464,15.467,1448,584,2414,1877,-19.9132,17.4537
465,15.500,1448,584,2414,1877,-20.5609,16.7292
466,15.533,1448,584,2414,1877,-20.8440,15.6793
467,15.567,1448,584,2413,1877,-21.6467,15.4404
468,15.600,1447,584,2413,1877,-21.7177,15.6521
469,15.633,1447,584,2413,1878,-21.4379,16.6251
470,15.667,1447,584,2413,1878,-21.7834,16.6173
471,15.700,1447,584,2413,1878,-21.9848,16.6890
472,15.733,1447,585,2413,1878,-21.6679,14.2231
473,15.767,1443,585,2411,1873,-20.9464,12.2530
474,15.800,1443,585,2411,1873,-20.5346,12.8079
475,15.833,1443,585,2410,1873,-19.8226,13.7074
476,15.867,1443,585,2411,1873,-20.4613,10.8484
477,15.900,1443,585,2411,1873,-20.2755,10.9248
478,15.933,1443,585,2410,1873,-20.1856,12.4761
479,15.967,1443,584,2410,1873,-22.4631,12.8127
480,16.000,1443,583,2411,1873,-21.1889,10.7579
481,16.033,1443,582,2411,1872,-20.9138,9.3770
482,16.067,1443,583,2411,1873,-21.1815,12.0100
483,16.100,1443,583,2411,1873,-21.1165,11.7614
484,16.133,1442,583,2411,1874,-19.6377,11.1004
485,16.167,1441,582,2412,1874,-18.9093,12.6136
486,16.200,1441,582,2412,1874,-18.8080,12.3246
487,16.233,1441,582,2411,1874,-19.1609,13.2303
488,16.267,1447,596,2412,1880,-18.8980,11.2772
489,16.300,1447,596,2412,1880,-19.0558,11.8033
490,16.333,1441,583,2412,1874,-19.5698,11.3562
491,16.367,1446,595,2412,1880,-19.5034,12.0970
