frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
336,11.200,1502,496,2359,1687,-7.7436,4.1941
337,11.233,1502,496,2359,1683,-7.7111,2.7595
338,11.267,1501,494,2360,1681,-8.5636,2.9875
339,11.300,1502,493,2358,1680,-7.9153,4.8202
340,11.333,1502,491,2358,1682,-8.9015,6.7725
341,11.367,1502,491,2358,1682,-9.4426,7.0002
342,11.400,1502,491,2358,1683,-10.4911,6.5440
343,11.433,1502,491,2358,1682,-9.1593,7.1372
344,11.467,1502,492,2358,1683,-7.1702,7.1099
345,11.500,1503,491,2358,1679,-6.9006,6.0461
346,11.533,1502,487,2358,1678,-7.1705,6.7417
347,11.567,1503,488,2358,1678,-9.3277,8.2676
348,11.600,1502,490,2358,1680,-7.6408,5.3912
349,11.633,1502,488,2358,1679,-9.7794,10.1461
350,11.667,1502,486,2359,1679,-10.7096,6.5070
351,11.700,1503,485,2359,1677,-12.2000,8.3127
352,11.733,1503,485,2359,1679,-9.9479,8.1536
353,11.767,1503,485,2359,1678,-10.5824,9.7684
354,11.800,1502,484,2361,1677,-9.2979,7.9618
355,11.833,1502,483,2361,1677,-10.0240,9.2425
356,11.867,1502,483,2361,1676,-9.6636,8.4260
357,11.900,1502,485,2361,1679,-9.8774,8.8822
358,11.933,1502,485,2362,1681,-12.2417,11.7798
359,11.967,1502,485,2361,1679,-10.8386,10.0885
360,12.000,1502,488,2362,1675,-10.7588,4.3708
361,12.033,1502,487,2362,1674,-11.8251,6.9936
362,12.067,1502,486,2362,1674,-10.7101,7.2232
363,12.100,1502,486,2362,1674,-10.9956,6.7202
364,12.133,1502,486,2362,1676,-12.3916,7.9688
365,12.167,1502,485,2362,1676,-11.7398,6.6004
366,12.200,1502,484,2362,1677,-12.2464,6.4187
367,12.233,1502,485,2362,1676,-11.2318,5.9055
368,12.267,1502,485,2362,1676,-11.1735,5.9845
369,12.300,1503,465,2358,1672,-5.2775,-4.0942
370,12.333,1502,465,2358,1672,-7.4143,-5.2769
371,12.367,1503,478,2357,1674,-3.7729,-3.5396
372,12.400,1502,483,2360,1678,-9.5660,2.8039
373,12.433,1502,482,2360,1679,-11.3218,3.3998
374,12.467,1503,481,2360,1680,-11.1705,5.1579
375,12.500,1502,483,2361,1680,-10.2500,5.2193
376,12.533,1503,484,2361,1680,-11.2201,6.1052
377,12.567,1503,483,2361,1680,-10.8368,5.9229
378,12.600,1503,484,2361,1681,-10.7089,6.4862
379,12.633,1503,484,2361,1680,-11.3251,6.5742
380,12.667,1503,485,2361,1681,-11.6040,8.1965
381,12.700,1502,486,2361,1683,-10.1326,9.8419
382,12.733,1502,486,2361,1683,-11.1255,8.5620
383,12.767,1503,487,2361,1683,-11.4460,9.3805
384,12.800,1502,486,2360,1683,-10.8257,4.5096
385,12.833,1502,486,2360,1683,-10.7171,5.0501
386,12.867,1502,486,2360,1683,-10.6098,5.8187
387,12.900,1502,486,2360,1682,-9.9157,6.2910
388,12.933,1503,485,2360,1683,-11.6157,6.2329
389,12.967,1503,485,2360,1684,-11.0549,6.2238
390,13.000,1502,483,2360,1686,-9.0062,6.6145
391,13.033,1502,482,2359,1685,-8.5358,6.8070
392,13.067,1502,483,2359,1684,-8.5040,5.8423
393,13.100,1503,484,2359,1687,-8.9347,5.4524
394,13.133,1503,484,2359,1687,-8.6596,7.2415
395,13.167,1503,484,2359,1685,-8.6445,6.5212
396,13.200,1503,483,2359,1686,-7.9860,8.6344
397,13.233,1503,483,2359,1685,-10.3546,7.6223
398,13.267,1502,482,2359,1686,-11.0309,6.2014
399,13.300,1503,483,2359,1687,-9.0725,6.2068
400,13.333,1502,483,2359,1687,-10.1472,6.4565
401,13.367,1503,483,2359,1686,-9.0520,5.7621
402,13.400,1503,483,2358,1686,-10.1747,6.3182
403,13.433,1503,484,2359,1686,-10.4933,3.7511
404,13.467,1503,483,2361,1687,-12.1792,4.0701
405,13.500,1502,483,2360,1687,-11.3282,3.7930
406,13.533,1502,485,2360,1687,-10.3026,8.1113
407,13.567,1502,485,2359,1687,-11.7488,5.8316
408,13.600,1502,485,2360,1687,-10.8102,7.0285
409,13.633,1502,487,2360,1687,-13.2588,4.8946
410,13.667,1500,485,2360,1688,-13.2406,6.5362
411,13.700,1500,485,2361,1689,-12.8197,8.5680
412,13.733,1500,484,2361,1688,-10.7908,6.5265
413,13.767,1500,484,2361,1689,-11.5727,8.3297
414,13.800,1499,487,2359,1691,-11.5714,8.4015
415,13.833,1499,488,2358,1692,-11.3118,7.3551
416,13.867,1498,490,2358,1693,-9.2710,3.5971
417,13.900,1498,489,2358,1693,-12.8360,6.3729
418,13.933,1498,489,2358,1695,-13.7163,7.7663
419,13.967,1498,487,2359,1695,-12.9767,6.0406
420,14.000,1498,488,2360,1696,-11.1900,5.7746
421,14.033,1498,485,2361,1698,-11.4399,6.3022
422,14.067,1499,485,2360,1699,-13.0271,6.7577
423,14.100,1499,487,2359,1697,-10.9866,8.9064
424,14.133,1499,491,2358,1697,-10.7728,3.9114
425,14.167,1499,490,2358,1695,-11.5736,3.0620
426,14.200,1500,489,2357,1693,-9.9677,6.6156
427,14.233,1500,491,2357,1693,-10.2856,2.6916
428,14.267,1500,490,2357,1691,-10.2349,4.2339
429,14.300,1499,490,2356,1691,-9.8992,7.8628
430,14.333,1498,492,2356,1691,-10.0731,4.2072
431,14.367,1499,491,2357,1692,-9.7377,4.1490
432,14.400,1499,495,2357,1691,-9.2170,1.2982
433,14.433,1501,493,2356,1692,-10.1076,5.6693
434,14.467,1501,494,2357,1692,-9.8450,6.3851
435,14.500,1500,494,2357,1693,-9.0357,5.0273
436,14.533,1501,498,2356,1690,-8.7270,4.9259
437,14.567,1501,497,2356,1690,-8.2264,6.9956
438,14.600,1501,495,2356,1689,-10.1770,6.4978
439,14.633,1500,496,2356,1689,-8.1659,7.0189
440,14.667,1500,496,2355,1686,-9.9544,5.2220
441,14.700,1500,495,2355,1685,-10.1030,5.1462
442,14.733,1500,495,2355,1686,-10.0633,3.7651
443,14.767,1500,494,2355,1685,-7.8639,7.5386
444,14.800,1500,493,2355,1685,-8.9364,6.6858
445,14.833,1500,488,2354,1683,-8.9163,-2.3862
446,14.867,1500,489,2353,1682,-9.2519,-1.6255
447,14.900,1500,460,2351,1674,-3.9554,-6.6523
448,14.933,1499,464,2351,1675,-2.4040,-4.8673
449,14.967,1500,465,2350,1676,-1.8726,-3.5296
450,15.000,1498,472,2348,1681,-2.8281,-3.4371
451,15.033,1499,478,2348,1681,-3.7505,-3.4994
452,15.067,1498,479,2349,1682,-3.6645,-4.2170
453,15.100,1499,482,2351,1683,-5.9671,-5.1186
454,15.133,1498,484,2352,1683,-7.7432,-2.9511
455,15.167,1498,486,2352,1683,-7.9194,1.8502
456,15.200,1497,487,2352,1682,-8.9084,-0.4637
457,15.233,1497,487,2352,1682,-8.9048,0.0228
458,15.267,1497,488,2352,1682,-8.3658,-0.5162
459,15.300,1497,487,2352,1680,-9.7846,-1.8461
460,15.333,1497,487,2352,1680,-9.5636,-1.4260
461,15.367,1496,488,2352,1681,-8.8903,1.1945
462,15.400,1497,488,2353,1681,-9.6125,1.6237
463,15.433,1498,487,2355,1680,-10.7178,1.8751
464,15.467,1499,486,2356,1681,-10.9983,0.1600
465,15.500,1500,482,2357,1682,-9.7564,-4.1470
466,15.533,1501,480,2357,1681,-9.1895,-2.4878
467,15.567,1501,481,2359,1682,-10.1025,-2.4485
468,15.600,1501,484,2360,1683,-9.9592,-1.9342
469,15.633,1501,482,2361,1684,-10.8540,-0.0870
470,15.667,1501,485,2361,1683,-10.3701,-1.7148
471,15.700,1500,485,2361,1682,-9.1976,0.1523
472,15.733,1501,485,2361,1682,-11.1357,-0.0086
473,15.767,1500,486,2361,1682,-8.7936,2.1981
474,15.800,1500,488,2361,1682,-7.4315,-1.6585
475,15.833,1499,488,2360,1682,-8.1477,-3.7945
476,15.867,1500,483,2357,1677,-7.5896,0.4349
477,15.900,1499,482,2358,1678,-9.5396,-0.4753
478,15.933,1499,483,2358,1679,-9.7233,0.9307
479,15.967,1499,485,2358,1676,-9.6013,3.5219
480,16.000,1500,485,2358,1676,-10.7829,2.2706
